gene_name,entrezgene_id,padj,Diff
SNORA12,677800,0.000372244,3.649246941
SNORA13,654322,1.89e-26,-1.526764467
SNORA16A,692073,2.81e-31,-0.965489555
SNORA18,677805,4.15e-10,-1.756503111
SNORA19,641451,0.006680902,1.660206682
SNORA20,677806,0.025846123,0.545464673
SNORA23,677808,7.57e-06,0.256579672
SNORA26,677810,0.000579013,1.925462315
SNORA27,619499,0.02438218,2.113150968
SNORA28,677811,1.06e-12,0.658004458
SNORA2A,677793,0.020600924,0.131909438
SNORA2B,677794,0.032971279,0.117556761
SNORA30,677813,8.36e-13,-0.476122249
SNORA31,677814,0.016648005,-1.169619383
SNORA32,692063,5.7e-05,-1.933469221
SNORA33,594839,4.83e-05,-1.300955444
SNORA35,677816,2.84e-20,-2.026430593
SNORA36A,677817,0.000234701,-0.438710991
SNORA36C,100124535,1.16e-05,4.42227588
SNORA38,677820,6.18e-49,2.16170271
SNORA4,619568,0.0274326,-0.247610943
SNORA41,619569,1.54e-13,-1.258050874
SNORA44,677825,2.81e-31,-0.965489555
SNORA46,677827,3.2e-05,4.256610864
SNORA47,677828,2.8e-16,0.861196786
SNORA48,652965,1.77e-16,-0.967052704
SNORA49,677829,6.48e-07,-0.389608369
SNORA51,677831,2.97e-06,-0.511964407
SNORA52,619565,5.26e-14,-0.913527547
SNORA53,677832,0.000937469,3.273635692
SNORA54,677833,2.72e-21,1.106857957
SNORA55,677834,0.001405134,-0.464013583
SNORA57,692158,3.49e-13,0.920323997
SNORA5A,654319,0.001287924,-0.280021532
SNORA5B,677795,6.94e-10,-0.618254173
SNORA5C,677796,0.026589588,-0.169322638
SNORA6,574040,6.83e-05,-1.913370844
SNORA61,677838,2.19e-06,-3.497223409
SNORA64,26784,0.001179257,-1.335398735
SNORA65,26783,2.44e-16,-0.551421383
SNORA66,26782,0.037333209,2.031973181
SNORA67,26781,3.11e-15,-0.659097084
SNORA68,26780,5e-26,-1.271343121
SNORA69,26779,9.34e-06,-0.548475465
SNORA70,124900426,5.7e-07,-0.94489427
SNORA70B,100124537,0.000309554,3.661026256
SNORA70E,100379250,3.47e-09,0.513104545
SNORA70G,100379132,7.35e-08,0.363847371
SNORA72,124900423,0.036870618,2.332508804
SNORA73B,26768,1.17e-52,-1.656256203
SNORA74A,26821,0.000900272,-0.23241356
SNORA74B,677841,0.003905703,0.719373392
SNORA75,654321,0.007107303,-0.661770064
SNORA77,677843,9.19e-09,-0.323697423
SNORA78,677844,1.47e-27,-1.14827016
SNORA79,677845,0.003979602,-0.136553989
SNORA7B,677797,0.000973944,0.251838296
SNORA8,654320,4.15e-10,-1.756503111
SNORA80B,100302743,0.016491272,-0.624231452
SNORA84,100124534,7.05e-07,-0.904622998
SNORA9,677798,4.21e-19,-1.562729199
SNORD100,594838,2.7e-09,-0.671505693
SNORD101,594837,4.36e-13,0.774807971
SNORD102,26771,0.02438218,2.113150968
SNORD107,91380,0.000100592,-0.230969117
SNORD108,338427,0.002913389,-0.278137612
SNORD109A,338428,7.01e-05,-0.337411116
SNORD109B,338429,7.01e-05,-0.337411116
SNORD11,692058,0.033092945,0.119245413
SNORD110,692213,2.97e-06,-0.511964407
SNORD113-1,767561,0.005089489,-1.812820553
SNORD113-2,767562,4.38e-13,-0.94888875
SNORD113-4,767564,5e-24,-1.792465981
SNORD113-5,767565,7.93e-11,-0.798210855
SNORD113-6,767566,2.13e-06,-2.053982317
SNORD113-7,767567,4.46e-07,-3.289596104
SNORD113-9,767569,4.09e-11,-0.789502701
SNORD114-1,767577,3.91e-18,-5.763297075
SNORD114-10,767588,0.001131031,-3.239067836
SNORD114-11,767589,2.26e-10,-5.902509003
SNORD114-12,767590,5.09e-14,-5.01567042
SNORD114-13,767591,1.43e-05,-1.486395568
SNORD114-14,767592,1.61e-07,-4.439338761
SNORD114-15,767593,1e-09,-0.640956781
SNORD114-16,767594,5.55e-05,-1.232054843
SNORD114-17,767595,1.92e-06,-3.183163126
SNORD114-18,767596,1.92e-06,-3.183163126
SNORD114-19,767597,2.54e-06,-3.066928815
SNORD114-20,767598,2.22e-07,-2.415736232
SNORD114-21,767599,2.22e-07,-2.415736232
SNORD114-22,767600,0.00078019,-1.87604406
SNORD114-23,767603,0.000877244,-0.862437637
SNORD114-24,767604,1.57e-28,-1.052411324
SNORD114-25,767605,1.57e-28,-1.052411324
SNORD114-26,767606,1.23e-07,-3.510371301
SNORD114-27,767608,1.23e-07,-3.510371301
SNORD114-28,767609,4.7e-11,-5.372160375
SNORD114-29,767610,4.7e-11,-5.372160375
SNORD114-3,767579,1.28e-09,-4.61553995
SNORD114-31,767612,1.1e-11,-5.859580689
SNORD114-5,767581,5e-13,-5.316333721
SNORD114-6,767582,2.13e-05,-2.142456905
SNORD114-7,767583,3.06e-05,-1.232895979
SNORD114-9,767585,2.52e-12,-1.627754764
SNORD115-1,338433,5.67e-11,-0.966584832
SNORD115-10,100033447,1.93e-07,-0.557168916
SNORD115-11,100033448,0.001198148,-1.869568873
SNORD115-12,100033449,0.000944172,-0.389784002
SNORD115-13,100033450,8.56e-06,-0.360373223
SNORD115-14,100033451,6.77e-05,-0.427564432
SNORD115-15,100033453,6.21e-15,-0.782856838
SNORD115-16,100033454,0.024802249,-0.229249082
SNORD115-17,100033455,4.25e-07,-0.339217327
SNORD115-18,100033456,4.25e-07,-0.339217327
SNORD115-19,100033458,4.25e-07,-0.339217327
SNORD115-2,100033437,0.000943517,-0.249190354
SNORD115-20,100033460,7.74e-08,-0.331987006
SNORD115-21,100033603,6.21e-15,-0.782856838
SNORD115-22,100033799,3.91e-12,-0.471291433
SNORD115-23,100033800,8.98e-08,-0.236101214
SNORD115-25,100033801,2.9e-05,-0.226689304
SNORD115-26,100033802,5.66e-08,-0.620267839
SNORD115-27,100036564,0.039782819,-0.419429916
SNORD115-28,100036565,6.68e-05,-0.340975277
SNORD115-29,100033803,0.001198148,-1.869568873
SNORD115-3,100033440,0.027371103,-0.125728834
SNORD115-30,100033804,0.001908074,-0.203230506
SNORD115-31,100033805,0.003868587,-0.260973621
SNORD115-33,100033807,2.45e-12,-0.507035583
SNORD115-34,100033808,0.019273343,-0.26397162
SNORD115-35,100033809,4.47e-10,-0.35026454
SNORD115-36,100033810,0.001198148,-1.869568873
SNORD115-37,100033811,1.08e-12,-0.628295857
SNORD115-38,100033812,7.62e-07,-0.594562235
SNORD115-39,100033813,4.29e-05,-0.42041232
SNORD115-4,100033441,4.19e-12,-0.386293979
SNORD115-40,100033814,0.000448115,-0.42821778
SNORD115-42,100033816,1.93e-07,-0.557168916
SNORD115-43,100033817,0.001198148,-1.869568873
SNORD115-44,100033818,2.44e-07,-0.303867719
SNORD115-46,100873857,0.014348548,-0.13647445
SNORD115-48,100033822,2.96e-05,3.245348198
SNORD115-5,100033442,0.000944172,-0.389784002
SNORD115-6,100033443,0.03020593,-0.149150536
SNORD115-7,100033444,0.004185748,-0.365511679
SNORD115-8,100033445,0.003013912,-0.221210875
SNORD115-9,100033446,0.000944172,-0.389784002
SNORD116-10,100033422,0.000105813,-0.337008128
SNORD116-11,100033423,0.000980887,-0.380462819
SNORD116-30,100873856,0.016068804,-0.261937452
SNORD117,692233,4.82e-05,2.707200473
SNORD12,692057,3.12e-10,-0.892432929
SNORD121B,101340252,0.025106129,-0.117626595
SNORD124,101340251,8.5e-08,-2.319298299
SNORD125,100113380,7.19e-14,-0.498858813
SNORD15B,114599,2.88e-10,-0.658565498
SNORD17,692086,1.07e-35,-1.068329546
SNORD18A,595098,1.63e-14,-0.75873917
SNORD18B,595099,1.14e-09,-0.766620342
SNORD18C,595100,4.16e-19,0.47843542
SNORD20,6082,0.007107303,-0.661770064
SNORD21,6083,8.3e-06,-0.459269756
SNORD22,9304,3.8e-09,-0.610392493
SNORD23,692091,1.55e-21,-0.564642307
SNORD25,9303,1.91e-10,0.600068325
SNORD26,9302,0.00175245,1.584363168
SNORD27,9301,0.00175245,1.584363168
SNORD30,9299,2.38e-21,-1.012241796
SNORD32A,26819,1.84e-09,-0.499669768
SNORD32B,692092,0.000695629,-1.911833993
SNORD33,26818,1.55e-07,-0.866931062
SNORD34,26817,1.55e-07,-0.866931062
SNORD35A,26816,1.55e-07,-0.866931062
SNORD36A,26815,6.63e-14,-0.918769193
SNORD36C,26813,6.63e-14,-0.918769193
SNORD37,26812,1.84e-09,-1.02505963
SNORD38A,94162,9.99e-50,-2.77152666
SNORD38B,94163,1.7e-37,-1.429642208
SNORD41,26810,3.46e-22,1.297601759
SNORD42A,26809,1.44e-08,-0.504162459
SNORD42B,26808,8.03e-09,-1.170113233
SNORD43,26807,0.009884107,-0.273376553
SNORD45A,26805,8.86e-11,-0.737844789
SNORD45B,26804,0.000313094,-0.547206534
SNORD45C,692085,5.22e-06,-0.8996311
SNORD46,94161,9.99e-50,-2.77152666
SNORD48,26801,1.12e-05,-0.748301209
SNORD4A,26773,1.16e-12,-0.598807047
SNORD4B,26772,1.44e-08,-0.504162459
SNORD5,692072,4.15e-10,-1.756503111
SNORD52,26797,7.38e-27,-1.459568323
SNORD53,26796,4.8e-12,0.71768741
SNORD55,26811,1.24e-07,-0.223916892
SNORD56,26793,6.04e-15,-0.578578658
SNORD57,26792,1.45e-09,-0.888679302
SNORD58A,26791,2.04e-06,-2.294827498
SNORD59A,26789,1.99e-10,-0.849399983
SNORD6,692075,5.7e-05,-1.933469221
SNORD60,26788,2.16e-15,0.779846575
SNORD62A,26786,0.000511133,0.319773246
SNORD62B,692093,0.000511133,0.319773246
SNORD63,26785,6.93e-08,5.231447182
SNORD64,347686,0.000661643,-0.322720157
SNORD65,692106,1.83e-32,-1.566427175
SNORD67,692108,1.52e-06,0.222263037
SNORD7,692076,6.61e-06,-0.453267505
SNORD70,692110,2.11e-07,-1.022295305
SNORD71,692111,2.03e-11,0.345753748
SNORD73A,8944,1.85e-13,0.440085484
SNORD79,124900589,1.03e-21,-1.196783961
SNORD8,319103,0.01285671,0.110854859
SNORD81,124900422,0.012884058,-0.522923636
SNORD82,25826,9.39e-31,-1.23888485
SNORD83A,116937,1.36e-27,-0.591633008
SNORD83B,116938,1.97e-09,-0.554909042
SNORD86,692201,6.04e-15,-0.578578658
SNORD88A,692202,5.9e-08,0.437428688
SNORD89,692205,1.54e-06,4.857083545
SNORD9,692053,0.001226061,0.142776056
SNORD90,692206,9.31e-09,0.495473729
SNORD93,692210,1.97e-09,-2.926159213
SNORD95,619570,0.018469706,-0.26303111
SNORD96B,692226,0.014406675,1.926522412
SNORD97,692223,0.000148696,2.290234074
SNORD99,692212,2.19e-06,-3.497223409
SNRNP25,79622,8.25e-21,-0.864514524
SNRNP35,11066,1.73e-08,0.509346438
SNRNP40,9410,2.14e-12,0.474595369
SNRPA,6626,4.41e-17,-1.161200679
SNRPA1,6627,0.002109357,-0.67296556
SNRPB,6628,5.01e-47,-1.115031095
SNRPC,6631,1.05e-15,-0.639875708
SNRPD1,6632,4.83e-16,0.758106228
SNRPD2,6633,0.000142148,-0.485549252
SNRPD3,6634,1.83e-21,-1.293251614
SNRPE,6635,9.12e-07,5.125219762
SNRPF,6636,1.27e-09,1.736556024
SNTA1,6640,2.08e-27,-1.162047201
SNTB2,6645,1.12e-05,2.827731269
SNTG1,54212,0.002692431,-2.211789669
SNTG2,54221,0.000258023,-2.711736088
SNTN,132203,6.58e-14,-0.799072322
SNU13,4809,0.005841628,-0.267891142
SNX1,6642,4.32e-08,-3.777640056
SNX10,29887,2.4e-68,-3.39347188
SNX12,29934,3.32e-10,-3.263889446
SNX14,57231,0.001132235,-3.252199757
SNX15,29907,2.26e-05,0.413786191
SNX17,9784,0.006605671,1.676406654
SNX18,112574,3.4e-05,4.103591576
SNX19,399979,1.6e-62,1.821870239
SNX2,6643,1.11e-11,5.475916913
SNX20,124460,2.58e-30,-1.684287443
SNX24,28966,3.38e-48,2.349383867
SNX30,401548,1.14e-36,-1.639670001
SNX32,254122,1.4e-16,2.292744518
SNX33,257364,1.89e-16,-1.045084728
SNX4,8723,2.26e-18,1.55767612
SNX7,51375,1.81e-14,0.903331778
SNX8,29886,1.8e-21,1.337904369
SOAT1,6646,1.22e-32,1.210522019
SOAT2,8435,5.12e-21,-2.46578006
SOCS2,8835,0.004859586,2.162664869
SOCS2-AS1,144481,8.4e-15,0.937223867
SOCS3,9021,2.15e-08,-3.107193524
SOCS4,122809,7.18e-10,3.489363383
SOCS5,9655,7.63e-46,2.097008009
SOCS6,9306,1.9e-11,-0.675757951
SOCS7,30837,0.010400844,0.469028837
SOD2,6648,0.000803981,-1.045183335
SOD3,6649,4.32e-29,2.13101374
SOGA3,387104,2.15e-11,-3.327415437
SOHLH1,402381,6.55e-27,-0.901309628
SOHLH2,54937,2.62e-14,-0.911705706
SORBS1,10580,1.08e-15,-4.535445253
SORBS2,8470,1.02e-13,-4.360918186
SORCS1,114815,1.29e-47,-2.640710062
SORCS2,57537,1.01e-12,-3.403971235
SORCS3-AS1,100505890,1.44e-19,-1.463718301
SORD,6652,0.006162608,-1.010021077
SORL1,6653,1.55e-59,-2.690658395
SORT1,6272,0.000359181,2.684038945
SOS1,6654,0.022373108,-1.129272135
SOST,50964,9.05e-12,1.734417331
SOSTDC1,25928,0.000436561,2.124898826
SOWAHA,134548,2.41e-06,0.608303246
SOWAHB,345079,4.01e-08,-0.470975465
SOWAHC,65124,0.000108479,0.293122446
SOX1,6656,4.74e-49,3.342849596
SOX10,6663,4.73e-11,-0.698584805
SOX11,6664,1.86e-32,7.268593359
SOX12,6666,3.76e-12,-0.367683824
SOX13,9580,6.39e-14,1.246315817
SOX14,8403,3.19e-20,2.05971372
SOX15,6665,6.44e-27,1.209395616
SOX17,64321,1.34e-28,2.188596697
SOX18,54345,1.72e-20,1.922285399
SOX2,6657,3.89e-21,1.769426925
SOX21,11166,3.92e-13,1.478401535
SOX21-AS1,100507533,3.92e-13,1.478401535
SOX3,6658,1.43e-07,1.844437007
SOX30,11063,1.21e-24,1.314092131
SOX5,6660,1.31e-19,-6.648626913
SOX6,55553,4.01e-21,-1.436457039
SOX8,30812,1.52e-24,2.90613434
SOX9,6662,2.49e-13,-1.441914484
SOX9-AS1,400618,2.78e-33,-1.734805442
SP1,6667,2.18e-11,0.758165827
SP100,6672,0.000199896,-1.223217488
SP140,11262,2.29e-21,-1.362221682
SP3,6670,3.7e-17,-0.794210672
SP4,6671,2.26e-08,3.385186058
SP5,389058,1.88e-07,1.198154188
SP6,80320,5.8e-41,-1.330706229
SP7,121340,0.004048088,-0.894847034
SP8,221833,3.97e-06,2.876775898
SP9,100131390,1.98e-22,2.088007662
SPA17,53340,7.08e-20,1.315070004
SPACA1,81833,2.71e-11,0.943779468
SPACA3,124912,2.98e-42,-1.455002328
SPACA4,171169,4.93e-21,-1.166421784
SPACA5,389852,0.048047204,-0.592532807
SPACA7,122258,1.88e-09,-3.449143123
SPAG16,79582,4.24e-06,-2.95351208
SPAG4,6676,1.04e-29,-1.461724284
SPAG5,10615,6.66e-17,-2.4648166
SPAG7,9552,4.78e-19,-0.822259316
SPAG8,26206,1.92e-16,-0.736161764
SPAM1,6677,1.35e-25,-1.186656111
SPANXA1,30014,0.00042337,-1.219525782
SPANXA2,728712,0.00042337,-1.219525782
SPANXN4,441525,5.23e-06,-1.013030703
SPARC,6678,3.66e-09,-1.817640621
SPARCL1,8404,0.00052263,3.43006345
SPAST,6683,0.038216114,1.432147551
SPATA12,353324,6.51e-06,-2.564264256
SPATA13-AS1,100874231,3.42e-31,-1.580251308
SPATA16,83893,0.016508741,-2.359032016
SPATA17,128153,7.15e-49,-2.049184187
SPATA17-AS1,103752555,1.55e-17,-0.765962681
SPATA18,132671,5.32e-36,-2.873907603
SPATA19,219938,3.81e-33,-1.598818508
SPATA21,374955,0.003103969,-1.330065742
SPATA22,84690,9.04e-06,-0.886861005
SPATA24,202051,2.53e-23,-1.103996708
SPATA25,128497,0.014281901,-0.188578594
SPATA3,130560,1.75e-25,-1.602158904
SPATA3-AS1,348761,2.08e-30,-1.341552526
SPATA31D1,389763,2.38e-05,-0.281441473
SPATA31E1,286234,2.87e-17,-0.718007083
SPATA32,124783,4.53e-05,0.431069239
SPATA33,124045,1.36e-16,-1.007095972
SPATA4,132851,1.17e-13,-3.1836073
SPATA45,149643,1.62e-13,-0.640154253
SPATA5,166378,6.67e-15,-4.864684349
SPATA8,145946,1.55e-40,-1.006880885
SPATA8-AS1,100652749,1.37e-23,-0.923480454
SPATA9,83890,1.49e-07,-1.581588427
SPATC1,375686,2.16e-18,-1.074050301
SPATC1L,84221,0.048982004,-0.147644924
SPATS2L,26010,1.31e-08,-3.92870011
SPC24,147841,4.48e-48,-1.395828249
SPC25,57405,0.010545083,-1.264759911
SPCS1,28972,1.37e-21,0.614332262
SPCS2,9789,3.95e-20,-0.897687456
SPDEF,25803,2.04e-48,-1.210827401
SPDL1,54908,2.75e-16,-0.693939673
SPDYA,245711,0.003504753,2.807489549
SPDYC,387778,3.64e-29,0.929693112
SPDYE3,441272,5.63e-07,-0.472014483
SPDYE4,388333,8.79e-44,-1.528742638
SPECC1,92521,2.82e-17,-6.024254614
SPEF1,25876,0.002698244,1.723683602
SPESP1,246777,1.24e-14,0.805539182
SPG21,51324,0.01687894,0.36754812
SPG7,6687,1.06e-13,1.183886292
SPHK1,8877,0.037274906,-0.727018503
SPHK2,56848,1.04e-36,2.215673926
SPHKAP,80309,8.59e-19,2.343830552
SPI1,6688,1.29e-21,-1.081731791
SPIB,6689,4e-17,-0.65571263
SPIC,121599,2.25e-11,0.310778382
SPICE1,152185,0.029880132,-0.941870594
SPIN2A,54466,1.22e-12,1.249766327
SPIN3,169981,6.42e-09,1.344263642
SPIN4,139886,0.003476032,0.214799361
SPINK1,6690,9.02e-40,-2.134759532
SPINK13,153218,2.25e-24,-1.338355344
SPINK2,6691,3.29e-29,-1.935118288
SPINK4,27290,2.2e-10,-0.495141567
SPINK5,11005,0.024983368,-2.058426613
SPINK6,404203,0.001083435,-0.820260117
SPINK7,84651,3.59e-06,-3.323733426
SPINK8,646424,1.28e-07,-1.731405191
SPINK9,643394,0.035279982,-0.189416469
SPINT3,10816,6.51e-21,-1.437788532
SPINT4,391253,4.96e-11,-1.539689846
SPIRE2,84501,3.63e-17,-1.155073864
SPN,6693,6.93e-34,-1.573675068
SPNS1,83985,8.3e-06,0.521912935
SPNS3,201305,1.49e-43,-1.62797152
SPO11,23626,1.37e-27,-1.642391731
SPOCD1,90853,8.36e-44,-1.502036909
SPOCK1,6695,7.31e-65,-2.636826043
SPOCK2,9806,9.22e-14,-2.532907658
SPON2,10417,1.05e-20,-1.594822818
SPOP,8405,6.67e-08,-3.665205179
SPOPL,339745,9.82e-54,2.086078812
SPP1,6696,3.37e-06,-1.664209178
SPP2,6694,1.93e-17,-1.200438231
SPPL2A,84888,1.69e-06,-0.77666079
SPPL2B,56928,2.28e-05,-0.727295165
SPPL2C,162540,0.001912696,-0.810614455
SPPL3,121665,0.000328471,3.429766472
SPR,6697,0.026327111,0.913865255
SPRED3,399473,4.12e-27,1.844638164
SPRN,503542,8.54e-05,0.781231068
SPRR1A,6698,0.018965427,-1.794470682
SPRR1B,6699,1.51e-24,-1.659829211
SPRR2A,6700,3.21e-42,-1.907528891
SPRR2D,6703,9.28e-39,-1.646704218
SPRR2F,6705,3.91e-13,-3.623229754
SPRR2G,6706,1.39e-12,-3.662778377
SPRR3,6707,2.97e-48,-1.80157339
SPRR4,163778,3.47e-38,-1.98259364
SPRTN,83932,0.00030726,-0.296626712
SPRY1,10252,1.86e-07,0.286763667
SPRY2,10253,3.09e-07,2.241003113
SPRY4,81848,4.86e-15,-0.809940606
SPRYD3,84926,2.02e-06,-0.645121349
SPRYD4,283377,1.6e-38,-1.774163758
SPSB2,84727,1.38e-11,0.696079967
SPSB4,92369,1.98e-05,4.449860247
SPTA1,6708,4.42e-12,-3.562293322
SPTAN1,6709,8.07e-11,-1.490569839
SPTB,6710,1.24e-05,-3.121659474
SPTBN2,6712,1.99e-29,-1.87349409
SPTLC3,55304,3.69e-50,-2.569361158
SPTSSA,171546,1.65e-12,0.451663161
SPTSSB,165679,2.82e-09,0.502875978
SPTY2D1,144108,0.010352011,2.333618984
SPX,80763,0.00145914,0.400068167
SPZ1,84654,2.18e-29,-1.44857731
SQLE,6713,0.02536143,2.116065751
SRA1,10011,2.31e-13,-1.131716457
SRC,6714,3.53e-14,-4.200119693
SRCAP,10847,2.24e-30,-1.202031599
SRCIN1,80725,1.93e-14,-1.675342473
SRD5A1,6715,2.49e-07,-3.201968316
SRD5A2,6716,1.54e-12,5.922946176
SRD5A3,79644,3.51e-07,-1.738589069
SRD5A3-AS1,100506462,5.52e-07,-1.193824078
SREBF2,6721,5.42e-09,4.651042412
SREK1,140890,0.01400682,2.526232877
SREK1IP1,285672,0.001523545,1.660623495
SRF,6722,2.09e-11,0.459018175
SRFBP1,153443,1.01e-27,-1.749451537
SRGAP2,23380,1.38e-18,-0.894814299
SRGAP3,9901,9.35e-36,-1.736797797
SRGN,5552,2.06e-28,-1.249535164
SRI,6717,7.02e-11,-3.97149312
SRMS,6725,1.07e-09,1.008168482
SRP14,6727,3.03e-05,-0.283643139
SRP68,6730,4.75e-08,4.327779288
SRP72,6731,2.48e-12,0.738350563
SRPK1,6732,0.038454588,-0.779154047
SRPK2,6733,0.000132637,3.14670306
SRPK3,26576,3.12e-13,1.392816736
SRPRB,58477,6.07e-21,1.643129614
SRPX,8406,8.35e-08,-3.493468074
SRPX2,27286,7.71e-06,-1.955647935
SRRD,402055,3.11e-11,-0.974787417
SRRM1,10250,0.009386496,1.470128867
SRRM2-AS1,100128788,2.39e-09,-0.631216152
SRRM3,222183,6.22e-14,-1.707244185
SRRM4,84530,2.02e-06,3.788223431
SRSF2,6427,0.000706894,-0.724690563
SRSF4,6429,7.84e-36,-2.21023538
SRSF7,6432,3.4e-08,1.911768774
SRSF8,10929,0.000239527,0.142188522
SRSF9,8683,5.19e-09,0.495030983
SRXN1,140809,1.28e-21,-0.827811684
SRY,6736,0.000493424,-2.047145589
SS18,6760,0.01080629,-1.082101783
SS18L1,26039,9.87e-22,0.836919732
SS18L2,51188,0.000962994,2.755995561
SSB,6741,7.66e-08,-3.215383856
SSBP1,6742,0.025271274,-0.599282336
SSBP3,23648,5.48e-38,2.374934111
SSBP3-AS1,619518,8.73e-17,-0.786235206
SSBP4,170463,0.00674057,1.373123187
SSC4D,136853,5.71e-11,0.620963833
SSC5D,284297,1.29e-37,-1.392561347
SSH2,85464,3.31e-13,-5.619648372
SSH3,54961,7.26e-05,0.60015963
SSMEM1,136263,0.000681335,3.535936986
SSPN,8082,0.006864035,2.604675728
SSR1,6745,2.37e-05,0.250549949
SSR3,6747,5.66e-06,3.768006743
SSR4P1,728039,1.05e-05,0.248090644
SSRP1,6749,1.54e-14,-1.396357369
SST,6750,8.43e-29,2.284217526
SSTR1,6751,1.94e-19,1.191818513
SSTR2,6752,0.011169401,2.516428896
SSTR4,6754,1.38e-31,3.389878454
SSTR5,6755,1.31e-18,1.263798961
SSTR5-AS1,146336,3.14e-14,0.73578552
SSUH2,51066,4.71e-06,-3.240915516
SSX2IP,117178,0.028155751,1.438070364
ST13,6767,0.000665031,-0.203610479
ST18,9705,2.15e-08,-3.387752215
ST3GAL2,6483,2.01e-78,3.021118112
ST3GAL3,6487,4.06e-22,-1.594890757
ST3GAL4,6484,5.62e-08,5.299488609
ST3GAL5,8869,1.79e-25,-1.57534108
ST3GAL6,10402,1.17e-24,-1.458948843
ST6GALNAC1,55808,9.03e-05,-3.245097437
ST6GALNAC3,256435,3.36e-05,-2.742722172
ST6GALNAC4,27090,1.84e-21,-1.200308748
ST6GALNAC5,81849,5.23e-37,-1.934733476
ST7-AS1,93653,0.001089858,0.149323426
ST7-OT4,338069,6.12e-06,-1.430748142
ST8SIA3,51046,4.2e-40,3.222598698
ST8SIA4,7903,1.23e-15,-5.072944034
ST8SIA5,29906,2.47e-23,-1.088323851
ST8SIA6,338596,2.89e-14,-2.507503595
ST8SIA6-AS1,100128098,1.42e-25,-1.670109683
STAB1,23166,1.15e-33,-1.962324083
STAB2,55576,2.79e-35,-2.27507571
STAC2,342667,8.44e-23,2.175668508
STAC3,246329,0.000171408,-0.468731633
STAG2,10735,2.64e-07,-2.98672455
STAG3L4,64940,1.69e-05,-0.350130335
STAG3L5P-PVRIG2P-PILRB,101752399,4.55e-21,-1.0741304
STAM2,10254,0.001510591,2.882677004
STAMBP,10617,6.86e-16,-1.148469057
STAMBPL1,57559,2.03e-72,-2.945726625
STAP1,26228,6.83e-07,-1.783441508
STAP2,55620,2.74e-12,1.365187801
STAR,6770,5.78e-06,-1.072691422
STARD3,10948,2.29e-23,1.100393099
STARD3NL,83930,2.36e-49,-1.776004785
STARD4-AS1,100505678,2.41e-09,-3.501697993
STARD5,80765,1.66e-61,-2.028049174
STARD6,147323,0.031334728,-0.773734148
STARD8,9754,0.001802135,1.313696793
STAT1,6772,8.01e-06,-1.18057211
STAT2,6773,6.66e-08,-0.402188168
STAT3,6774,4.07e-07,-4.709756242
STAT4,6775,3e-57,-3.337145372
STAT5A,6776,1.29e-28,-2.101013833
STAT5B,6777,6.79e-48,-2.273691914
STAT6,6778,9.47e-19,-1.453278462
STATH,6779,6.95e-20,-7.508920132
STAU1,6780,4.11e-33,1.549307464
STC1,6781,8.67e-44,-1.218949559
STC2,8614,1.04e-14,-3.225155489
STEAP1,26872,3.14e-18,0.934385217
STEAP1B,256227,3.87e-09,-0.941222776
STEAP2,261729,6.02e-08,0.62385887
STEAP2-AS1,100874100,8.96e-11,0.667698353
STEAP3,55240,2.44e-56,-3.07614241
STEAP3-AS1,100874111,8.1e-20,-1.160469697
STEAP4,79689,1.18e-16,-2.655376583
STH,246744,7.87e-11,-0.675170858
STIL,6491,1.12e-07,-0.915478654
STIM1,6786,1.55e-37,-9.131755953
STIM2,57620,2.16e-51,-2.560333589
STIP1,10963,1.35e-15,-0.709403264
STK10,6793,5.29e-32,-2.457077507
STK16,8576,8.82e-24,-1.290034549
STK17A,9263,2.92e-16,-2.191652787
STK19,8859,1.85e-43,-2.450868821
STK25,10494,2.58e-07,5.271841558
STK26,51765,0.000191996,-1.413212799
STK3,6788,9.77e-05,-3.080830371
STK31,56164,1.11e-06,-3.263279591
STK32A,202374,4.38e-06,0.535122375
STK32C,282974,3.79e-21,-1.557093422
STK35,140901,0.000204218,1.516386491
STK36,27148,5.32e-13,-0.622739866
STK38,11329,2.43e-10,-1.785592665
STK38L,23012,0.018910846,2.451845603
STK4,6789,3.36e-10,-2.712158215
STMN2,11075,4.87e-34,1.624249738
STMN3,50861,2.47e-21,-0.709596584
STMN4,81551,3.69e-33,-1.570994357
STOML1,9399,6.47e-30,-1.913153385
STOML2,30968,4.29e-16,0.903972414
STOML3,161003,0.025963434,-0.689861032
STON1,11037,9.9e-09,1.33782097
STON1-GTF2A1L,286749,3.78e-06,-4.04515388
STOX1,219736,7.46e-08,0.725194212
STPG1,90529,3.94e-58,-2.693010364
STPG2,285555,0.000163181,-2.02507665
STPG2-AS1,101410545,2.63e-22,1.064127249
STRA8,346673,0.002881924,-1.62233718
STRBP,55342,3.13e-51,2.5203075
STRN,6801,0.01949981,2.428115129
STS,412,4.39e-40,1.614818102
STUB1,10273,8.72e-26,-0.888561997
STX11,8676,5.81e-34,3.074794864
STX12,23673,6.26e-16,-1.108165034
STX16,8675,1.58e-20,-1.874550274
STX17,55014,9.18e-12,0.426872352
STX18-AS1,100507266,3.68e-39,-2.53387494
STX18-IT1,104472519,2.47e-20,0.705211905
STX19,415117,0.003528813,-1.32075381
STX1A,6804,9.03e-43,-1.931484053
STX2,2054,0.003961822,2.571633002
STX4,6810,1.87e-19,-0.526910614
